num_chars_from,uppercase_percentage_from,date,content_type,content_transfer_encoding,num_chars_message_id,label
21,0.0,2001-02-15 20:43:00,text/plain,7bit,45,0
24,0.0,2001-02-14 14:44:00,text/plain,7bit,45,0
22,0.0,2001-02-14 13:06:00,text/plain,7bit,45,0
23,0.0,2001-02-12 10:02:00,text/plain,7bit,45,0
19,0.0,2001-02-12 07:57:00,text/plain,7bit,45,0
20,0.0,2001-04-25 19:58:00,text/plain,7bit,45,0
18,0.0,2001-02-12 06:47:00,text/plain,7bit,43,0
22,0.0,2001-02-11 17:49:00,text/plain,7bit,45,0
24,0.0,2001-02-09 16:19:00,text/plain,7bit,44,0
27,0.0,2001-02-08 18:08:00,text/plain,7bit,44,0
20,0.0,2001-02-08 21:22:00,text/plain,7bit,44,0
25,0.0,2001-02-08 12:59:00,text/plain,7bit,45,0
33,0.0,2001-02-08 14:49:00,text/plain,7bit,45,0
19,0.0,2001-02-08 10:50:00,text/plain,7bit,44,0
25,0.0,2001-02-08 08:23:00,text/plain,7bit,45,0
22,0.0,2001-02-08 08:58:00,text/plain,7bit,45,0
20,0.0,2001-04-25 18:40:00,text/plain,7bit,45,0
22,0.0,2001-02-08 01:12:00,text/plain,7bit,44,0
29,0.0,2001-02-08 00:29:00,text/plain,quoted-printable,44,0
19,0.0,2001-02-07 09:59:00,text/plain,7bit,45,0
24,0.0,2001-02-06 16:40:00,text/plain,7bit,44,0
24,0.0,2001-02-06 16:36:00,text/plain,7bit,45,0
18,0.0,2001-02-06 16:01:00,text/plain,7bit,44,0
27,0.0,2001-02-06 14:33:00,text/plain,7bit,44,0
27,0.0,2001-02-06 12:40:00,text/plain,7bit,45,0
23,0.0,2001-02-06 10:15:00,text/plain,7bit,45,0
22,0.0,2001-02-06 09:24:00,text/plain,7bit,45,0
20,0.0,2001-04-25 18:12:00,text/plain,7bit,45,0
25,0.0,2001-02-06 07:50:00,text/plain,7bit,44,0
24,0.0,2001-02-06 07:25:00,text/plain,7bit,45,0
38,0.0,2001-02-06 04:46:00,text/plain,7bit,45,0
22,0.0,2001-02-05 17:09:00,text/plain,7bit,45,0
29,0.0,2001-02-05 17:57:00,text/plain,7bit,45,0
20,0.0,2001-02-06 00:22:00,text/plain,7bit,45,0
22,0.0,2001-02-05 13:47:00,text/plain,7bit,45,0
25,0.0,2001-02-05 12:42:00,text/plain,7bit,44,0
25,0.0,2001-02-05 11:06:00,text/plain,7bit,45,0
18,0.0,2001-02-05 08:32:00,text/plain,7bit,44,0
24,0.0,2001-04-25 14:45:00,text/plain,7bit,44,0
26,0.0,2001-02-05 05:31:00,text/plain,7bit,45,0
26,0.0,2001-02-04 04:20:00,text/plain,7bit,45,0
32,0.0,2001-02-03 12:59:00,text/plain,7bit,45,0
18,0.0,2001-02-02 11:10:00,text/plain,7bit,45,0
18,0.0,2001-02-02 11:10:00,text/plain,7bit,45,0
25,0.0,2001-02-02 10:53:00,text/plain,7bit,44,0
25,0.0,2001-02-02 09:56:00,text/plain,7bit,45,0
24,0.0,2001-02-02 09:46:00,text/plain,7bit,45,0
24,0.0,2001-02-02 07:20:00,text/plain,7bit,44,0
25,0.0,2001-02-02 06:42:00,text/plain,7bit,44,0
20,0.0,2001-04-25 16:40:00,text/plain,7bit,45,0
29,0.0,2001-02-01 23:49:00,text/plain,quoted-printable,44,0
24,0.0,2001-02-01 15:14:00,text/plain,7bit,45,0
23,0.0,2001-02-01 13:29:00,text/plain,7bit,45,0
22,0.0,2001-02-01 09:39:00,text/plain,7bit,45,0
18,0.0,2001-01-30 07:14:00,text/plain,7bit,45,0
22,0.0,2001-01-30 02:23:00,text/plain,7bit,45,0
22,0.0,2001-01-29 18:24:00,text/plain,7bit,45,0
18,0.0,2001-01-29 14:16:00,text/plain,7bit,45,0
23,0.0,2001-01-29 14:44:00,text/plain,7bit,44,0
24,0.0,2001-01-29 10:49:00,text/plain,7bit,45,0
23,0.0,2001-04-25 16:29:00,text/plain,7bit,45,0
25,0.0,2001-01-29 10:44:00,text/plain,7bit,45,0
25,0.0,2001-01-29 08:37:00,text/plain,7bit,44,0
18,0.0,2001-01-27 15:47:00,text/plain,7bit,45,0
32,0.0,2001-01-26 16:28:00,text/plain,7bit,45,0
17,0.0,2001-01-26 16:31:00,text/plain,7bit,45,0
25,0.0,2001-01-26 15:06:00,text/plain,7bit,45,0
23,0.0,2001-01-26 16:49:00,text/plain,7bit,44,0
27,0.0,2001-01-26 14:38:00,text/plain,7bit,45,0
18,0.0,2001-01-26 13:18:00,text/plain,7bit,45,0
20,0.0,2001-01-26 11:55:00,text/plain,7bit,45,0
20,0.0,2001-04-25 15:58:00,text/plain,7bit,45,0
18,0.0,2001-01-26 10:27:00,text/plain,7bit,44,0
18,0.0,2001-01-26 10:18:00,text/plain,7bit,45,0
25,0.0,2001-01-25 15:45:00,text/plain,7bit,45,0
24,0.0,2001-01-25 15:51:00,text/plain,7bit,45,0
19,0.0,2001-01-25 08:25:00,text/plain,7bit,45,0
19,0.0,2001-01-24 19:21:00,text/plain,7bit,45,0
20,0.0,2001-01-24 21:18:00,text/plain,7bit,44,0
15,0.0,2001-01-24 12:09:00,text/plain,7bit,44,0
25,0.0,2001-01-23 19:15:00,text/plain,7bit,45,0
18,0.0,2001-01-23 18:34:00,text/plain,7bit,45,0
20,0.0,2001-04-25 14:58:00,text/plain,7bit,44,0
18,0.0,2001-01-23 18:22:00,text/plain,7bit,44,0
23,0.0,2001-01-23 14:59:00,text/plain,7bit,45,0
23,0.0,2001-01-23 14:30:00,text/plain,7bit,45,0
23,0.0,2001-01-23 14:26:00,text/plain,7bit,45,0
21,0.0,2001-01-23 12:10:00,text/plain,7bit,45,0
22,0.0,2001-01-23 09:25:00,text/plain,7bit,45,0
38,0.0,2001-01-23 00:59:00,text/plain,7bit,45,0
22,0.0,2001-01-22 16:51:00,text/plain,7bit,45,0
25,0.0,2001-01-22 16:45:00,text/plain,7bit,44,0
25,0.0,2001-01-22 16:40:00,text/plain,7bit,44,0
19,0.0,2001-04-25 12:32:00,text/plain,7bit,45,0
23,0.0,2001-01-22 15:33:00,text/plain,7bit,45,0
21,0.0,2001-01-22 11:56:00,text/plain,7bit,44,0
21,0.0,2001-01-22 08:31:00,text/plain,7bit,45,0
25,0.0,2001-01-22 08:16:00,text/plain,7bit,45,0
26,0.0,2001-01-22 06:51:00,text/plain,7bit,45,0
25,0.0,2001-01-21 20:05:00,text/plain,7bit,45,0
33,0.0,2001-01-20 17:56:00,text/plain,7bit,45,0
26,0.0,2001-01-19 21:47:00,text/plain,7bit,45,0
32,0.0,2001-01-19 16:48:00,text/plain,quoted-printable,44,0
22,0.0,2001-01-19 16:43:00,text/plain,7bit,44,0
21,0.0,2001-05-01 07:33:00,text/plain,7bit,45,0
24,0.0,2001-01-19 16:19:00,text/plain,7bit,45,0
27,0.0,2001-01-19 15:56:00,text/plain,7bit,45,0
18,0.0,2001-01-19 15:31:00,text/plain,7bit,45,0
22,0.0,2001-01-19 13:52:00,text/plain,7bit,43,0
25,0.0,2001-01-19 13:23:00,text/plain,7bit,45,0
19,0.0,2001-01-19 08:25:00,text/plain,7bit,45,0
21,0.0,2001-01-19 04:17:00,text/plain,7bit,45,0
29,0.0,2001-01-18 23:17:00,text/plain,quoted-printable,45,0
23,0.0,2001-01-18 18:34:00,text/plain,7bit,45,0
20,0.0,2001-01-18 17:50:00,text/plain,7bit,44,0
18,0.0,2001-01-18 17:16:00,text/plain,7bit,45,0
22,0.0,2001-01-18 18:57:00,text/plain,7bit,45,0
22,0.0,2001-01-18 18:28:00,text/plain,7bit,45,0
26,0.0,2001-01-18 15:33:00,text/plain,7bit,45,0
22,0.0,2001-01-18 17:27:00,text/plain,7bit,45,0
20,0.0,2001-01-18 12:54:00,text/plain,7bit,45,0
24,0.0,2001-01-18 08:16:00,text/plain,7bit,44,0
22,0.0,2001-01-18 09:56:00,text/plain,7bit,45,0
25,0.0,2001-01-17 16:46:00,text/plain,7bit,45,0
18,0.0,2001-01-17 16:38:00,text/plain,7bit,45,0
20,0.0,2001-04-25 13:40:00,text/plain,7bit,45,0
24,0.0,2001-01-17 13:28:00,text/plain,7bit,45,0
20,0.0,2001-01-17 11:18:00,text/plain,7bit,45,0
25,0.0,2001-01-17 11:04:00,text/plain,7bit,45,0
25,0.0,2001-01-17 10:47:00,text/plain,7bit,44,0
18,0.0,2001-01-17 10:33:00,text/plain,7bit,45,0
19,0.0,2001-01-17 10:13:00,text/plain,7bit,44,0
19,0.0,2001-01-17 10:04:00,text/plain,7bit,45,0
25,0.0,2001-01-17 09:54:00,text/plain,7bit,45,0
25,0.0,2001-01-17 09:49:00,text/plain,7bit,45,0
25,0.0,2001-01-17 09:04:00,text/plain,7bit,45,0
20,0.0,2001-04-25 12:58:00,text/plain,7bit,45,0
22,0.0,2001-01-17 07:09:00,text/plain,7bit,45,0
22,0.0,2001-01-16 18:03:00,text/plain,7bit,44,0
24,0.0,2001-01-16 16:39:00,text/plain,7bit,45,0
19,0.0,2001-01-16 15:14:00,text/plain,7bit,45,0
24,0.0,2001-01-16 12:30:00,text/plain,7bit,45,0
25,0.0,2001-01-16 12:33:00,text/plain,7bit,45,0
20,0.0,2001-01-16 10:56:00,text/plain,7bit,45,0
21,0.0,2001-01-16 07:16:00,text/plain,7bit,45,0
38,0.0,2001-01-16 01:10:00,text/plain,7bit,45,0
23,0.0,2001-01-15 14:00:00,text/plain,7bit,45,0
20,0.0,2001-04-25 11:40:00,text/plain,7bit,44,0
22,0.0,2001-01-13 06:56:00,text/plain,7bit,45,0
17,0.0,2001-01-13 01:22:00,text/plain,7bit,45,0
21,0.0,2001-01-12 16:33:00,text/plain,7bit,45,0
20,0.0,2001-01-12 14:47:00,text/plain,7bit,44,0
20,0.0,2001-01-12 14:29:00,text/plain,7bit,44,0
22,0.0,2001-01-12 09:02:00,text/plain,7bit,44,0
26,0.0,2001-01-12 08:40:00,text/plain,7bit,45,0
23,0.0,2001-01-12 08:00:00,text/plain,7bit,45,0
22,0.0,2001-01-11 17:31:00,text/plain,7bit,45,0
18,0.0,2001-01-11 08:00:00,text/plain,7bit,45,0
20,0.0,2001-04-25 10:40:00,text/plain,7bit,45,0
18,0.0,2001-01-10 17:51:00,text/plain,7bit,45,0
25,0.0,2001-01-10 17:29:00,text/plain,7bit,45,0
17,0.0,2001-01-10 14:41:00,text/plain,7bit,44,0
18,0.0,2001-01-10 09:48:00,text/plain,7bit,45,0
25,0.0,2001-01-10 08:13:00,text/plain,7bit,45,0
20,0.0,2001-01-10 09:52:00,text/plain,7bit,45,0
18,0.0,2001-01-10 07:01:00,text/plain,7bit,44,0
21,0.0,2001-01-10 02:08:00,text/plain,7bit,45,0
26,0.0,2001-01-09 21:27:00,text/plain,7bit,44,0
20,0.0,2001-01-09 22:24:00,text/plain,7bit,45,0
20,0.0,2001-04-25 09:40:00,text/plain,7bit,45,0
18,0.0,2001-01-08 15:40:00,text/plain,7bit,45,0
18,0.0,2001-01-08 09:02:00,text/plain,7bit,44,0
26,0.0,2001-01-06 09:26:00,text/plain,7bit,45,0
32,0.0,2001-01-05 17:39:00,text/plain,quoted-printable,44,0
17,0.0,2001-01-05 15:05:00,text/plain,7bit,45,0
18,0.0,2001-01-05 14:52:00,text/plain,7bit,45,0
23,0.0,2001-01-05 16:20:00,text/plain,7bit,45,0
26,0.0,2001-01-05 12:38:00,text/plain,7bit,45,0
24,0.0,2001-01-05 10:17:00,text/plain,7bit,45,0
24,0.0,2001-01-05 08:53:00,text/plain,7bit,45,0
20,0.0,2001-04-25 08:40:00,text/plain,7bit,44,0
24,0.0,2001-01-05 08:41:00,text/plain,7bit,45,0
24,0.0,2001-01-05 08:16:00,text/plain,quoted-printable,45,0
25,0.0,2001-01-05 07:42:00,text/plain,7bit,45,0
21,0.0,2001-01-05 07:10:00,text/plain,7bit,45,0
29,0.0,2001-01-04 21:21:00,text/plain,quoted-printable,45,0
18,0.0,2001-01-04 20:29:00,text/plain,7bit,44,0
24,0.0,2001-01-04 16:37:00,text/plain,7bit,45,0
22,0.0,2001-01-04 11:49:00,text/plain,7bit,45,0
18,0.0,2001-01-04 10:28:00,text/plain,7bit,45,0
26,0.0,2001-01-04 09:33:00,text/plain,7bit,45,0
20,0.0,2001-04-25 07:40:00,text/plain,7bit,45,0
22,0.0,2001-01-04 06:36:00,text/plain,7bit,45,0
22,0.0,2001-01-04 06:27:00,text/plain,7bit,44,0
24,0.0,2001-01-03 15:42:00,text/plain,7bit,45,0
25,0.0,2001-01-03 14:11:00,text/plain,7bit,45,0
23,0.0,2001-01-03 16:14:00,text/plain,7bit,45,0
21,0.0,2001-01-03 14:07:00,text/plain,7bit,45,0
18,0.0,2001-01-03 12:30:00,text/plain,7bit,45,0
26,0.0,2001-01-03 10:26:00,text/plain,7bit,45,0
25,0.0,2001-01-02 15:57:00,text/plain,7bit,45,0
21,0.0,2001-01-02 14:37:00,text/plain,7bit,45,0
20,0.0,2001-04-25 06:41:00,text/plain,7bit,45,0
27,0.0,2001-01-02 11:03:00,text/plain,7bit,43,0
27,0.0,2001-01-02 10:38:00,text/plain,7bit,45,0
18,0.0,2001-01-02 09:48:00,text/plain,7bit,45,0
26,0.0,2001-01-02 09:21:00,text/plain,7bit,45,0
26,0.0,2001-01-02 08:48:00,text/plain,7bit,45,0
26,0.0,2001-01-01 17:10:00,text/plain,7bit,45,0
26,0.0,2000-12-28 07:36:00,text/plain,7bit,45,0
22,0.0,2000-12-28 09:37:00,text/plain,7bit,45,0
29,0.0,2000-12-27 08:46:00,text/plain,7bit,45,0
26,0.0,2000-12-26 18:27:00,text/plain,7bit,44,0
20,0.0,2001-05-01 08:28:00,text/plain,7bit,45,0
20,0.0,2001-04-25 05:41:00,text/plain,7bit,45,0
30,0.0,2000-12-26 16:13:00,text/plain,7bit,45,0
22,0.0,2000-12-26 17:20:00,text/plain,7bit,45,0
26,0.0,2000-12-23 16:34:00,text/plain,7bit,44,0
21,0.0,2000-12-22 17:59:00,text/plain,7bit,45,0
20,0.0,2000-12-22 16:41:00,text/plain,7bit,44,0
32,0.0,2000-12-22 12:41:00,text/plain,quoted-printable,45,0
24,0.0,2000-12-22 12:26:00,text/plain,7bit,44,0
23,0.0,2000-12-22 10:44:00,text/plain,7bit,45,0
16,0.0,2000-12-21 18:56:00,text/plain,quoted-printable,45,0
24,0.0,2000-12-21 16:45:00,text/plain,7bit,45,0
20,0.0,2001-04-25 04:41:00,text/plain,7bit,45,0
29,0.0,2000-12-21 18:05:00,text/plain,quoted-printable,43,0
25,0.0,2000-12-21 13:24:00,text/plain,7bit,44,0
23,0.0,2000-12-21 12:24:00,text/plain,7bit,44,0
25,0.0,2000-12-21 12:07:00,text/plain,7bit,45,0
24,0.0,2000-12-21 10:43:00,text/plain,7bit,45,0
26,0.0,2000-12-21 12:31:00,text/plain,7bit,45,0
23,0.0,2000-12-21 09:21:00,text/plain,7bit,45,0
23,0.0,2000-12-21 09:21:00,text/plain,7bit,45,0
18,0.0,2000-12-21 07:27:00,text/plain,7bit,45,0
29,0.0,2000-12-21 02:02:00,text/plain,quoted-printable,44,0
20,0.0,2001-04-25 03:41:00,text/plain,7bit,44,0
29,0.0,2000-12-21 00:18:00,text/plain,quoted-printable,44,0
20,0.0,2000-12-20 16:15:00,text/plain,7bit,44,0
21,0.0,2000-12-20 15:14:00,text/plain,7bit,45,0
23,0.0,2000-12-20 16:25:00,text/plain,7bit,45,0
22,0.0,2000-12-20 08:32:00,text/plain,7bit,45,0
23,0.0,2000-12-20 11:58:00,text/plain,7bit,44,0
23,0.0,2000-12-20 13:24:00,text/plain,7bit,44,0
25,0.0,2000-12-20 10:38:00,text/plain,7bit,44,0
23,0.0,2000-12-20 08:21:00,text/plain,7bit,45,0
24,0.0,2000-12-20 08:10:00,text/plain,7bit,45,0
20,0.0,2001-04-25 02:41:00,text/plain,7bit,44,0
25,0.0,2000-12-20 08:05:00,text/plain,7bit,45,0
25,0.0,2000-12-19 19:34:00,text/plain,7bit,44,0
16,0.0,2000-12-19 18:01:00,text/plain,quoted-printable,44,0
23,0.0,2000-12-19 15:37:00,text/plain,7bit,45,0
26,0.0,2000-12-19 14:27:00,text/plain,7bit,44,0
26,0.0,2000-12-19 13:39:00,text/plain,7bit,45,0
19,0.0,2000-12-19 09:14:00,text/plain,7bit,45,0
22,0.0,2000-12-19 07:57:00,text/plain,7bit,45,0
23,0.0,2000-12-19 07:24:00,text/plain,7bit,42,0
38,0.0,2000-12-19 00:50:00,text/plain,7bit,45,0
20,0.0,2001-04-25 01:58:00,text/plain,7bit,44,0
29,0.0,2000-12-18 21:21:00,text/plain,quoted-printable,44,0
22,0.0,2000-12-18 15:54:00,text/plain,7bit,44,0
26,0.0,2000-12-18 15:44:00,text/plain,7bit,45,0
17,0.0,2000-12-18 10:11:00,text/plain,7bit,44,0
26,0.0,2000-12-18 09:38:00,text/plain,7bit,44,0
23,0.0,2000-12-18 08:49:00,text/plain,7bit,45,0
32,0.0,2000-12-15 17:24:00,text/plain,quoted-printable,44,0
18,0.0,2000-12-15 17:51:00,text/plain,7bit,45,0
18,0.0,2000-12-15 16:28:00,text/plain,7bit,45,0
26,0.0,2000-12-15 15:41:00,text/plain,7bit,44,0
20,0.0,2001-04-24 23:41:00,text/plain,7bit,45,0
23,0.0,2000-12-15 13:41:00,text/plain,7bit,45,0
23,0.0,2000-12-15 13:07:00,text/plain,7bit,44,0
21,0.0,2000-12-15 13:02:00,text/plain,7bit,45,0
20,0.0,2000-12-15 12:21:00,text/plain,7bit,44,0
25,0.0,2000-12-15 09:08:00,text/plain,7bit,45,0
22,0.0,2000-12-15 10:56:00,text/plain,7bit,45,0
24,0.0,2000-12-15 08:51:00,text/plain,7bit,45,0
20,0.0,2000-12-15 06:10:00,text/plain,7bit,45,0
29,0.0,2000-12-14 18:59:00,text/plain,quoted-printable,45,0
29,0.0,2000-12-14 18:59:00,text/plain,quoted-printable,44,0
20,0.0,2001-04-24 22:41:00,text/plain,7bit,45,0
19,0.0,2000-12-14 14:38:00,text/plain,7bit,45,0
18,0.0,2000-12-14 13:12:00,text/plain,7bit,45,0
23,0.0,2000-12-14 12:31:00,text/plain,7bit,45,0
19,0.0,2000-12-14 11:29:00,text/plain,7bit,45,0
25,0.0,2000-12-14 10:24:00,text/plain,7bit,43,0
26,0.0,2000-12-14 09:05:00,text/plain,7bit,45,0
38,0.0,2000-12-14 00:49:00,text/plain,7bit,45,0
21,0.0,2000-12-13 18:46:00,text/plain,7bit,44,0
18,0.0,2000-12-13 17:02:00,text/plain,7bit,45,0
24,0.0,2000-12-13 16:36:00,text/plain,7bit,45,0
20,0.0,2001-04-24 21:41:00,text/plain,7bit,44,0
24,0.0,2000-12-13 16:09:00,text/plain,7bit,45,0
25,0.0,2000-12-13 15:49:00,text/plain,7bit,44,0
23,0.0,2000-12-13 15:55:00,text/plain,7bit,44,0
18,0.0,2000-12-13 15:12:00,text/plain,7bit,44,0
23,0.0,2000-12-13 15:15:00,text/plain,7bit,45,0
21,0.0,2000-12-13 14:54:00,text/plain,7bit,44,0
23,0.0,2000-12-13 14:33:00,text/plain,7bit,45,0
23,0.0,2000-12-13 14:33:00,text/plain,7bit,44,0
23,0.0,2000-12-13 14:11:00,text/plain,7bit,45,0
23,0.0,2000-12-13 12:11:00,text/plain,7bit,44,0
20,0.0,2001-04-24 20:41:00,text/plain,7bit,45,0
23,0.0,2000-12-13 12:11:00,text/plain,7bit,45,0
19,0.0,2000-12-13 10:55:00,text/plain,7bit,45,0
19,0.0,2000-12-13 09:28:00,text/plain,7bit,45,0
19,0.0,2000-12-13 09:07:00,text/plain,7bit,44,0
23,0.0,2000-12-13 06:21:00,text/plain,7bit,45,0
19,0.0,2000-12-13 08:34:00,text/plain,7bit,45,0
16,0.0,2000-12-12 19:43:00,text/plain,quoted-printable,45,0
29,0.0,2000-12-12 18:24:00,text/plain,7bit,45,0
20,0.0,2000-12-12 15:42:00,text/plain,7bit,45,0
23,0.0,2000-12-12 12:18:00,text/plain,7bit,45,0
20,0.0,2001-04-24 19:40:00,text/plain,7bit,45,0
23,0.0,2000-12-12 12:18:00,text/plain,7bit,45,0
22,0.0,2000-12-12 08:10:00,text/plain,7bit,45,0
23,0.0,2000-12-12 07:27:00,text/plain,7bit,45,0
23,0.0,2000-12-12 06:28:00,text/plain,7bit,45,0
22,0.0,2000-12-12 02:18:00,text/plain,7bit,45,0
38,0.0,2000-12-12 01:23:00,text/plain,7bit,45,0
32,0.0,2000-12-11 16:03:00,text/plain,quoted-printable,45,0
21,0.0,2000-12-11 15:38:00,text/plain,7bit,44,0
24,0.0,2000-12-11 15:30:00,text/plain,7bit,45,0
21,0.0,2000-12-11 15:06:00,text/plain,7bit,45,0
39,0.0,2001-05-01 01:14:00,text/plain,7bit,45,0
20,0.0,2001-04-24 18:41:00,text/plain,7bit,45,0
24,0.0,2000-12-11 13:16:00,text/plain,7bit,44,0
21,0.0,2000-12-11 11:27:00,text/plain,7bit,45,0
18,0.0,2000-12-11 10:27:00,text/plain,7bit,45,0
21,0.0,2000-12-11 08:48:00,text/plain,7bit,45,0
18,0.0,2000-12-10 20:28:00,text/plain,7bit,45,0
32,0.0,2000-12-08 17:01:00,text/plain,quoted-printable,45,0
18,0.0,2000-12-08 16:42:00,text/plain,7bit,45,0
26,0.0,2000-12-07 23:37:00,text/plain,7bit,45,0
21,0.0,2000-12-07 21:12:00,text/plain,7bit,44,0
21,0.0,2000-12-07 12:45:00,text/plain,7bit,45,0
20,0.0,2001-04-24 17:41:00,text/plain,7bit,45,0
23,0.0,2000-12-07 09:52:00,text/plain,7bit,44,0
23,0.0,2000-12-07 09:23:00,text/plain,7bit,45,0
23,0.0,2000-12-07 06:23:00,text/plain,7bit,45,0
23,0.0,2000-12-07 06:19:00,text/plain,7bit,45,0
29,0.0,2000-12-07 07:38:00,text/plain,quoted-printable,45,0
24,0.0,2000-12-06 16:38:00,text/plain,7bit,45,0
24,0.0,2000-12-06 15:42:00,text/plain,7bit,44,0
24,0.0,2000-12-06 13:48:00,text/plain,7bit,45,0
23,0.0,2000-12-06 11:50:00,text/plain,7bit,45,0
21,0.0,2000-12-06 10:51:00,text/plain,7bit,44,0
24,0.0,2001-04-24 14:56:00,text/plain,7bit,45,0
29,0.0,2000-12-06 11:47:00,text/plain,quoted-printable,45,0
32,0.0,2000-12-06 08:44:00,text/plain,7bit,45,0
16,0.0,2000-12-06 10:06:00,text/plain,quoted-printable,45,0
17,0.0,2000-12-06 07:51:00,text/plain,7bit,44,0
23,0.0,2000-12-06 05:55:00,text/plain,7bit,44,0
23,0.0,2000-12-06 05:55:00,text/plain,7bit,45,0
21,0.0,2000-12-05 13:53:00,text/plain,7bit,44,0
21,0.0,2000-12-05 12:41:00,text/plain,7bit,45,0
26,0.0,2000-12-05 12:14:00,text/plain,7bit,45,0
24,0.0,2000-12-05 10:27:00,text/plain,7bit,45,0
24,0.0,2001-04-24 14:54:00,text/plain,7bit,45,0
29,0.0,2000-12-05 11:11:00,text/plain,7bit,45,0
23,0.0,2000-12-05 06:29:00,text/plain,7bit,45,0
38,0.0,2000-12-05 01:41:00,text/plain,7bit,44,0
29,0.0,2000-12-04 20:09:00,text/plain,quoted-printable,45,0
24,0.0,2000-12-04 17:04:00,text/plain,7bit,44,0
23,0.0,2000-12-04 15:09:00,text/plain,7bit,44,0
24,0.0,2000-12-04 13:17:00,text/plain,7bit,45,0
24,0.0,2000-12-04 13:11:00,text/plain,7bit,45,0
20,0.0,2000-12-04 12:40:00,text/plain,7bit,44,0
23,0.0,2000-12-04 11:09:00,text/plain,7bit,45,0
24,0.0,2001-04-24 14:52:00,text/plain,7bit,45,0
36,0.0,2000-12-04 11:09:00,text/plain,7bit,44,0
23,0.0,2000-12-04 10:02:00,text/plain,7bit,45,0
30,0.0,2000-12-04 12:00:00,text/plain,7bit,45,0
17,0.0,2000-12-04 09:57:00,text/plain,7bit,45,0
21,0.0,2000-12-04 09:48:00,text/plain,7bit,45,0
25,0.0,2000-12-04 09:33:00,text/plain,7bit,45,0
23,0.0,2000-12-04 11:36:00,text/plain,7bit,45,0
20,0.0,2000-12-04 08:53:00,text/plain,7bit,44,0
29,0.0,2000-12-04 10:36:00,text/plain,7bit,45,0
24,0.0,2000-12-04 08:04:00,text/plain,7bit,45,0
24,0.0,2001-04-24 14:52:00,text/plain,7bit,45,0
25,0.0,2000-12-04 07:00:00,text/plain,7bit,45,0
40,0.0,2000-12-03 15:31:00,text/plain,7bit,45,0
24,0.0,2000-12-02 09:05:00,text/plain,7bit,44,0
23,0.0,2000-12-02 00:08:00,text/plain,7bit,43,0
32,0.0,2000-12-01 21:16:00,text/plain,quoted-printable,44,0
22,0.0,2000-12-01 17:31:00,text/plain,7bit,45,0
23,0.0,2000-12-01 17:00:00,text/plain,7bit,45,0
20,0.0,2001-04-24 16:40:00,text/plain,7bit,45,0
27,0.0,2001-04-24 13:46:00,text/plain,7bit,44,0
20,0.0,2001-04-24 15:41:00,text/plain,7bit,45,0
19,0.0,2001-04-24 13:15:00,text/plain,7bit,45,0
22,0.0,2001-04-30 22:58:00,text/plain,7bit,45,0
20,0.0,2001-04-24 14:40:00,text/plain,7bit,45,0
20,0.0,2001-04-24 13:40:00,text/plain,7bit,45,0
25,0.0,2001-04-24 10:51:00,text/plain,quoted-printable,44,0
20,0.0,2001-04-24 12:40:00,text/plain,7bit,45,0
18,0.0,2001-04-24 10:21:00,text/plain,7bit,44,0
18,0.0,2001-04-24 10:19:00,text/plain,7bit,44,0
19,0.0,2001-04-24 09:49:00,text/plain,7bit,43,0
24,0.0,2001-04-24 09:53:00,text/plain,7bit,44,0
24,0.0,2001-04-24 09:49:00,text/plain,7bit,44,0
20,0.0,2001-04-24 11:40:00,text/plain,7bit,45,0
22,0.0,2001-04-30 22:58:00,text/plain,7bit,45,0
20,0.0,2001-04-24 10:41:00,text/plain,7bit,45,0
18,0.0,2001-04-24 07:49:00,text/plain,7bit,45,0
23,0.0,2001-04-24 09:47:00,text/plain,7bit,44,0
20,0.0,2001-04-24 09:40:00,text/plain,7bit,45,0
20,0.0,2001-04-24 08:41:00,text/plain,7bit,44,0
20,0.0,2001-04-24 07:40:00,text/plain,7bit,45,0
20,0.0,2001-04-24 06:40:00,text/plain,7bit,45,0
20,0.0,2001-04-24 05:43:00,text/plain,7bit,44,0
20,0.0,2001-04-24 04:41:00,text/plain,7bit,45,0
20,0.0,2001-04-24 03:41:00,text/plain,7bit,45,0
22,0.0,2001-04-30 22:58:00,text/plain,7bit,45,0
20,0.0,2001-04-24 02:40:00,text/plain,7bit,44,0
20,0.0,2001-04-24 01:41:00,text/plain,7bit,45,0
39,0.0,2001-04-24 00:59:00,text/plain,7bit,45,0
20,0.0,2001-04-24 00:46:00,text/plain,7bit,45,0
20,0.0,2001-04-23 23:43:00,text/plain,7bit,43,0
20,0.0,2001-04-23 22:40:00,text/plain,7bit,44,0
20,0.0,2001-04-23 21:40:00,text/plain,7bit,44,0
20,0.0,2001-04-23 20:41:00,text/plain,7bit,45,0
20,0.0,2001-04-23 19:41:00,text/plain,7bit,45,0
26,0.0,2001-04-23 17:27:00,text/plain,7bit,45,0
22,0.0,2001-04-30 22:57:00,text/plain,quoted-printable,45,0
23,0.0,2001-04-23 17:12:00,text/plain,7bit,44,0
18,0.0,2001-04-23 17:09:00,text/plain,7bit,44,0
20,0.0,2001-04-23 18:59:00,text/plain,7bit,45,0
23,0.0,2001-04-23 16:18:00,text/plain,7bit,44,0
28,0.0,2001-04-23 16:14:00,text/plain,7bit,44,0
20,0.0,2001-04-23 17:41:00,text/plain,7bit,44,0
20,0.0,2001-04-23 16:42:00,text/plain,7bit,45,0
